datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,WEST,DAY,DAY,1674.000,False
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,WEST,DEOK,DEOK,2680.112,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,13729.760,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1949.476,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,WEST,DUQ,DUQ,1329.355,False
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,DPL,EASTON,28.525,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1844.975,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,JC,JC,2030.768,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,ME,ME,1384.858,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5903.613,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,WEST,OVEC,OVEC,47.000,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,WEST,ATSI,PAPWR,420.651,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PE,PE,3762.679,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2372.472,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3850.813,False
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PN,PN,1558.990,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PS,PS,3974.311,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,RECO,RECO,125.520,False
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PEP,SMECO,442.658,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,PL,UGI,103.336,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,AE,VMEU,63.118,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RTO,RTO,RTO,RTO,80940.637,False
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,AE,AECO,887.650,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4542.387,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPIMP,2509.283,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPKPT,717.557,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6143.801,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,AP,AP,5399.159,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,BC,BC,3255.665,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,CE,CE,8953.087,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,DAY,DAY,1710.000,False
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,DEOK,DEOK,2723.356,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,14038.309,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2019.514,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,DUQ,DUQ,1358.001,False
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,DPL,EASTON,29.754,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1913.533,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,JC,JC,2091.541,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,ME,ME,1436.821,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5891.159,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,OVEC,OVEC,51.000,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,WEST,ATSI,PAPWR,435.642,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PE,PE,3783.652,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2452.826,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,4012.449,False
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PN,PN,1612.306,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PS,PS,4075.134,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,RECO,RECO,129.128,False
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PEP,SMECO,466.620,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,PL,UGI,110.800,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,AE,VMEU,65.457,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RTO,RTO,RTO,RTO,82815.591,False
