datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,WEST,ATSI,PAPWR,411.846,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PE,PE,3323.260,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2110.066,False
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,3534.932,False
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PN,PN,1568.292,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PS,PS,3766.670,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,RECO,RECO,116.292,False
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PEP,SMECO,352.814,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PL,UGI,94.061,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,AE,VMEU,61.997,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RTO,RTO,RTO,RTO,76491.775,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,814.683,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4257.278,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2566.208,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,AEP,AEPKPT,643.751,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6266.873,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,AP,AP,5108.994,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,BC,BC,2859.281,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,CE,CE,9077.630,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,DAY,DAY,1631.690,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,DEOK,DEOK,2498.827,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,SERC,SOUTH,DOM,DOM,12674.883,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1688.583,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,DUQ,DUQ,1332.452,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,DPL,EASTON,23.903,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,SERC,WEST,EKPC,EKPC,1632.719,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,JC,JC,1937.013,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,ME,ME,1326.642,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5904.974,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,WEST,ATSI,PAPWR,420.786,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PE,PE,3408.147,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2192.772,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,3593.038,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PN,PN,1608.742,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PS,PS,3807.887,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,RECO,RECO,118.483,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PEP,SMECO,358.969,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PL,UGI,95.762,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,AE,VMEU,63.382,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RTO,RTO,RTO,RTO,77948.352,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,837.518,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4342.024,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,AEP,AEPIMP,2623.876,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,AEP,AEPKPT,658.749,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6365.559,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,AP,AP,5200.891,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,BC,BC,2973.741,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,CE,CE,9238.104,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,DAY,DAY,1676.680,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,DEOK,DEOK,2557.991,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,SERC,SOUTH,DOM,DOM,13079.589,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1755.737,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,DUQ,DUQ,1358.922,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,DPL,EASTON,25.197,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,SERC,WEST,EKPC,EKPC,1699.616,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,JC,JC,1989.947,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,ME,ME,1369.691,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6018.465,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,OVEC,OVEC,35.000,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,WEST,ATSI,PAPWR,441.443,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PE,PE,3505.901,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2297.557,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,3738.376,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PN,PN,1634.144,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PS,PS,3888.765,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,RECO,RECO,122.310,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PEP,SMECO,372.686,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PL,UGI,99.080,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,AE,VMEU,65.437,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RTO,RTO,RTO,RTO,79972.996,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,843.763,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4446.903,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,AEP,AEPIMP,2709.317,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,AEP,AEPKPT,677.144,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6481.917,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,AP,AP,5355.241,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,BC,BC,3039.654,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,CE,CE,9446.330,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,DAY,DAY,1718.710,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,DEOK,DEOK,2625.941,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,SERC,SOUTH,DOM,DOM,13435.150,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,1800.133,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,DUQ,DUQ,1386.592,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,DPL,EASTON,26.592,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,SERC,WEST,EKPC,EKPC,1786.223,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,JC,JC,2011.125,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,ME,ME,1415.865,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6172.460,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,OVEC,OVEC,35.000,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,WEST,ATSI,PAPWR,449.575,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PE,PE,3585.347,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2386.516,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,3873.095,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PN,PN,1686.564,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PS,PS,3886.860,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,RECO,RECO,122.766,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PEP,SMECO,388.462,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PL,UGI,101.238,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,AE,VMEU,64.714,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RTO,RTO,RTO,RTO,81959.197,False
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,818.413,False
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4509.148,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPIMP,2763.632,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPKPT,677.448,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6556.999,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,WEST,AP,AP,5492.171,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,MIDATL,BC,BC,3047.713,True
